mouse,month,treatment,hotspots,ln2volume
#303,1,No UV,0,16.89492552
#003,1,No UV,0,16.89762574
#281,1,No UV,0,16.89819786
#003,1,No UV,0,16.89974963
#258,1,No UV,0,16.89991288
#022,1,No UV,0,16.90064726
#006,1,No UV,0,16.90105509
#006,1,No UV,0,16.90113664
#022,1,No UV,0,16.9018704
#317,1,No UV,0,16.90235937
#258,1,No UV,0,16.90488306
#009,1,No UV,0,16.90504572
#003,1,No UV,0,16.90626514
#006,1,No UV,0,16.90715873
#009,1,No UV,0,16.90821407
#317,1,No UV,0,16.90886313
#974,1,No UV,0,16.90959297
#258,1,No UV,0,16.9104845
#974,1,No UV,0,16.91113254
#263,1,No UV,0,16.91218498
#003,1,No UV,0,16.91501467
#317,1,No UV,0,16.91574141
#263,1,No UV,0,16.91759696
#317,1,No UV,0,16.91759696
#009,1,No UV,0,16.91800003
#003,1,No UV,0,16.92330998
#289,1,No UV,0,16.92443382
#131,1,No UV,0,16.92555679
#009,1,No UV,0,16.92707942
#970,1,No UV,0,16.92747985
#303,1,No UV,0,16.92763999
#009,1,No UV,0,16.92780011
#317,1,No UV,0,16.92844042
#009,1,No UV,0,16.92916043
#291,1,No UV,0,16.93003995
#131,1,No UV,0,16.93235612
#974,1,No UV,0,16.93275508
#282,1,No UV,0,16.93434984
#022,1,No UV,0,16.9352262
#281,1,No UV,0,16.93530585
#291,1,No UV,0,16.93610204
#263,1,No UV,0,16.94031452
#258,1,No UV,1,16.94047324
#291,1,No UV,0,16.94047324
#006,1,No UV,0,16.94126658
#006,1,No UV,0,16.94261427
#303,1,No UV,0,16.94293119
#263,1,No UV,0,16.94372318
#281,1,No UV,0,16.94506857
#003,1,No UV,0,16.94530586
#131,1,No UV,0,16.94815033
#263,1,No UV,0,16.94815033
#263,1,No UV,0,16.94917612
#263,1,No UV,0,16.95169804
#258,1,No UV,0,16.95201297
#281,1,No UV,0,16.95358659
#281,1,No UV,0,16.95397972
#006,1,No UV,0,16.95405834
#970,1,No UV,0,16.9546871
#317,1,No UV,0,16.95602231
#317,1,No UV,0,16.95649327
#258,1,No UV,0,16.95688561
#970,1,No UV,0,16.9581404
#009,1,No UV,0,16.95892409
#317,1,No UV,0,16.95908078
#263,1,No UV,0,16.9604902
#022,1,No UV,0,16.96088146
#263,1,No UV,0,16.9620546
#974,1,No UV,0,16.96346112
#258,1,No UV,0,16.96510032
#258,1,No UV,0,16.96564631
#974,1,No UV,0,16.96619209
#970,1,No UV,0,16.9678282
#974,1,No UV,0,16.9678282
#006,1,No UV,0,16.96813963
#003,1,No UV,0,16.96829532
#974,1,No UV,0,16.96860665
#970,1,No UV,0,16.97024002
#258,1,No UV,0,16.97249259
#003,1,No UV,0,16.97365634
#317,1,No UV,0,16.97489663
#009,1,No UV,0,16.97729667
#009,1,No UV,0,16.98023322
#006,1,No UV,0,16.98485774
#289,1,No UV,0,16.98562706
#263,1,No UV,0,16.98654969
#258,1,No UV,0,16.98839319
#282,1,No UV,0,16.98839319
#974,1,No UV,0,16.98962089
#291,1,No UV,0,16.99077091
#974,1,No UV,0,16.99237939
#258,1,No UV,0,16.99260903
#003,1,No UV,0,16.99444481
#009,1,No UV,0,16.99627826
#282,1,No UV,0,16.99887166
#003,1,No UV,0,17.00130826
#317,1,No UV,0,17.00146041
#009,1,No UV,0,17.00199281
#009,1,No UV,0,17.00336095
#282,1,No UV,0,17.00351288
#009,1,No UV,0,17.0038167
#006,1,No UV,1,17.00419639
#009,1,No UV,0,17.00563829
#022,1,No UV,0,17.00632079
#317,1,No UV,0,17.00859347
#970,1,No UV,0,17.0089719
#970,1,No UV,0,17.00927457
#003,1,No UV,0,17.0098041
#022,1,No UV,0,17.01018221
#258,1,No UV,0,17.01018221
#022,1,No UV,0,17.01056023
#009,1,No UV,0,17.01108928
#289,1,No UV,0,17.01139151
#006,1,No UV,0,17.01229782
#009,1,No UV,0,17.0138825
#003,1,No UV,0,17.01433494
#970,1,No UV,0,17.01539009
#131,1,No UV,0,17.01546543
#289,1,No UV,0,17.01546543
#281,1,No UV,0,17.01689612
#317,1,No UV,0,17.01915221
#258,1,No UV,0,17.02222984
#291,1,No UV,0,17.02305443
#003,1,No UV,0,17.02440274
#263,1,No UV,0,17.02500159
#970,1,No UV,0,17.02530092
#303,1,No UV,0,17.02552538
#022,1,No UV,0,17.0257498
#258,1,No UV,0,17.02589939
#003,1,No UV,0,17.02634808
#970,1,No UV,0,17.02694612
#282,1,No UV,0,17.02776802
#291,1,No UV,0,17.02963424
#289,1,No UV,0,17.03038005
#006,1,No UV,0,17.03045461
#258,1,No UV,1,17.03209395
#131,1,No UV,0,17.03216842
#974,1,No UV,0,17.03283849
#970,1,No UV,0,17.0331362
#009,1,No UV,0,17.03581281
#009,1,No UV,0,17.03766866
#131,1,No UV,0,17.03981845
#003,1,No UV,0,17.03989252
#003,1,No UV,0,17.03996659
#009,1,No UV,0,17.0427045
#317,1,No UV,0,17.04285235
#009,1,No UV,0,17.04440383
#258,1,No UV,0,17.04447767
#303,1,No UV,0,17.04823844
#291,1,No UV,0,17.04853299
#263,1,No UV,0,17.0491219
#303,1,No UV,0,17.04934268
#289,1,No UV,0,17.05154864
#291,1,No UV,1,17.05213632
#291,1,No UV,0,17.05279719
#258,1,No UV,0,17.0528706
#289,1,No UV,0,17.05331098
#970,1,No UV,0,17.054118
#006,1,No UV,0,17.05470464
#003,1,No UV,0,17.05521775
#258,1,No UV,0,17.05521775
#317,1,No UV,0,17.05529104
#009,1,No UV,0,17.0561702
#131,1,No UV,0,17.0571952
#263,1,No UV,0,17.06004674
#263,1,No UV,0,17.06230933
#258,1,No UV,0,17.06260102
#258,1,No UV,0,17.06493242
#974,1,No UV,0,17.06493242
#974,1,No UV,0,17.0656602
#009,1,No UV,0,17.06653307
#009,1,No UV,0,17.06718737
#263,1,No UV,1,17.06769606
#009,1,No UV,1,17.06784137
#970,1,No UV,0,17.06813194
#970,1,No UV,0,17.07175918
#263,1,No UV,0,17.07233869
#003,1,No UV,0,17.07364174
#970,1,No UV,0,17.07646099
#303,1,No UV,0,17.07761601
#022,1,No UV,0,17.07999533
#289,1,No UV,0,17.08330542
#282,1,No UV,0,17.08416767
#970,1,No UV,0,17.0842395
#303,1,No UV,0,17.08438315
#258,1,No UV,0,17.08481402
#258,1,No UV,0,17.0861776
#974,1,No UV,0,17.08682305
#006,1,No UV,0,17.08811309
#022,1,No UV,0,17.08868607
#006,1,No UV,0,17.0897598
#281,1,No UV,0,17.09033212
#970,1,No UV,0,17.09126167
#131,1,No UV,0,17.09183341
#291,1,No UV,1,17.0919763
#282,1,No UV,0,17.09204775
#282,1,No UV,0,17.09211919
#258,1,No UV,0,17.0934045
#974,1,No UV,0,17.09418941
#263,1,No UV,0,17.09468867
#009,1,No UV,0,17.09497389
#289,1,No UV,0,17.09575794
#303,1,No UV,0,17.09696883
#263,1,No UV,0,17.0997429
#317,1,No UV,0,17.10009816
#291,1,No UV,0,17.10456702
#263,1,No UV,0,17.10477948
#009,1,No UV,0,17.10902208
#289,1,No UV,0,17.10972797
#291,1,No UV,0,17.11022188
#303,1,No UV,0,17.11092719
#258,1,No UV,0,17.11332264
#009,1,No UV,0,17.11360419
#006,1,No UV,0,17.11494084
#281,1,No UV,0,17.11501115
#970,1,No UV,0,17.11578439
#303,1,No UV,0,17.11620599
#009,1,No UV,0,17.11845241
#006,1,No UV,0,17.11971449
#022,1,No UV,0,17.1206253
#289,1,No UV,0,17.12076538
#282,1,No UV,0,17.12125553
#263,1,No UV,0,17.12538022
#009,1,No UV,0,17.12621769
#289,1,No UV,0,17.12663625
#258,1,No UV,0,17.12761241
#303,1,No UV,0,17.12851825
#131,1,No UV,0,17.12991075
#258,1,No UV,0,17.12998034
#022,1,No UV,0,17.13171899
#303,1,No UV,1,17.13227491
#006,1,No UV,0,17.13262226
#258,1,No UV,0,17.13317783
#291,1,No UV,0,17.1339414
#974,1,No UV,0,17.13414958
#317,1,No UV,0,17.13505133
#258,1,No UV,0,17.13581391
#022,1,No UV,0,17.13609111
#970,1,No UV,0,17.13609111
#317,1,No UV,0,17.13636826
#289,1,No UV,0,17.13851435
#258,1,No UV,0,17.14010456
#006,1,No UV,0,17.14169301
#974,1,No UV,0,17.14314181
#263,1,No UV,0,17.14541556
#974,1,No UV,0,17.14686063
#131,1,No UV,0,17.14692941
#009,1,No UV,0,17.14782321
#974,1,No UV,0,17.14816683
#263,1,No UV,0,17.14851037
#258,1,No UV,1,17.15056989
#282,1,No UV,0,17.15235244
#263,1,No UV,0,17.15372213
#009,1,No UV,0,17.15406435
#974,1,No UV,1,17.15413278
#003,1,No UV,0,17.1544749
#303,1,No UV,0,17.15495374
#003,1,No UV,0,17.15502213
#009,1,No UV,0,17.15584258
#974,1,No UV,0,17.15632096
#970,1,No UV,0,17.15761863
#291,1,No UV,0,17.15775515
#009,1,No UV,0,17.15905153
#970,1,No UV,0,17.15952885
#281,1,No UV,0,17.16055114
#291,1,No UV,0,17.16116417
#303,1,No UV,0,17.1635457
#003,1,No UV,0,17.16775478
#317,1,No UV,0,17.16829699
#258,1,No UV,0,17.16843251
#291,1,No UV,0,17.16917765
#974,1,No UV,0,17.17053147
#974,1,No UV,0,17.1712079
#974,1,No UV,0,17.1720192
#009,1,No UV,0,17.17208679
#258,1,No UV,0,17.17397796
#282,1,No UV,0,17.17404546
#317,1,No UV,0,17.17465278
#317,1,No UV,0,17.175597
#006,1,No UV,0,17.17909869
#009,1,No UV,0,17.17956942
#009,1,No UV,0,17.17990557
#022,1,No UV,0,17.18084635
#258,1,No UV,0,17.18339682
#009,1,No UV,0,17.18359799
#317,1,No UV,0,17.18373208
#003,1,No UV,0,17.1855411
#263,1,No UV,0,17.18560806
#003,1,No UV,0,17.18694655
#006,1,No UV,0,17.18808329
#263,1,No UV,0,17.19162152
#009,1,No UV,0,17.19375362
#263,1,No UV,0,17.1943527
#263,1,No UV,0,17.1944858
#009,1,No UV,0,17.19515109
#022,1,No UV,0,17.19747722
#317,1,No UV,0,17.19780922
#263,1,No UV,0,17.19887109
#970,1,No UV,0,17.2003299
#974,1,No UV,0,17.20198585
#006,1,No UV,0,17.202383
#006,1,No UV,0,17.20304466
#289,1,No UV,0,17.2041688
#317,1,No UV,0,17.20575432
#317,1,No UV,0,17.20674439
#263,1,No UV,1,17.20681037
#303,1,No UV,0,17.2073381
#289,1,No UV,0,17.20747001
#263,1,No UV,0,17.20812935
#974,1,No UV,0,17.21017138
#258,1,No UV,0,17.21168457
#009,1,No UV,0,17.21372158
#974,1,No UV,0,17.21529664
#009,1,No UV,0,17.21555899
#006,1,No UV,0,17.21569014
#009,1,No UV,0,17.21719756
#009,1,No UV,0,17.21798341
#006,1,No UV,0,17.21811434
#022,1,No UV,0,17.21916139
#003,1,No UV,0,17.2192268
#263,1,No UV,0,17.22099189
#289,1,No UV,0,17.22112255
#009,1,No UV,0,17.22223269
#282,1,No UV,0,17.22321152
#006,1,No UV,0,17.22327675
#281,1,No UV,0,17.22568825
#009,1,No UV,0,17.22594871
#006,1,No UV,0,17.22692502
#009,1,No UV,0,17.22881068
#303,1,No UV,0,17.22920051
#317,1,No UV,0,17.22926548
#006,1,No UV,1,17.23075878
#258,1,No UV,0,17.23166699
#282,1,No UV,0,17.23309303
#258,1,No UV,0,17.23399977
#317,1,No UV,0,17.23399977
#258,1,No UV,0,17.23510005
#263,1,No UV,0,17.23542351
#281,1,No UV,0,17.23568222
#009,1,No UV,0,17.23626414
#003,1,No UV,0,17.23645807
#258,1,No UV,0,17.23665197
#303,1,No UV,0,17.23755648
#258,1,No UV,1,17.24078225
#974,1,No UV,0,17.24290732
#131,1,No UV,0,17.24412942
#970,1,No UV,0,17.24541473
#303,1,No UV,0,17.24586432
#003,1,No UV,0,17.24592854
#263,1,No UV,0,17.24682725
#263,1,No UV,0,17.24682725
#303,1,No UV,0,17.24708392
#317,1,No UV,0,17.24708392
#009,1,No UV,0,17.25028849
#317,1,No UV,0,17.25054455
#263,1,No UV,0,17.25086456
#131,1,No UV,0,17.25239961
#281,1,No UV,0,17.25284703
#131,1,No UV,0,17.25406075
#317,1,No UV,0,17.25731358
#282,1,No UV,0,17.25915997
#263,1,No UV,0,17.26100399
#263,1,No UV,0,17.26208388
#258,1,No UV,0,17.26240134
#006,1,No UV,0,17.26512861
#009,1,No UV,0,17.26576212
#263,1,No UV,0,17.26702831
#317,1,No UV,0,17.26715487
#258,1,No UV,0,17.26759773
#009,1,No UV,0,17.27012578
#289,1,No UV,0,17.27025207
#258,1,No UV,0,17.27050461
#263,1,No UV,0,17.27119886
#291,1,No UV,0,17.27132505
#970,1,No UV,0,17.27145124
#263,1,No UV,0,17.27157741
#258,1,No UV,0,17.27271244
#970,1,No UV,0,17.2753574
#289,1,No UV,0,17.27567195
#009,1,No UV,0,17.27692947
#003,1,No UV,0,17.27856262
#263,1,No UV,0,17.27906475
#317,1,No UV,0,17.28201127
#289,1,No UV,0,17.28345099
#003,1,No UV,1,17.28588898
#317,1,No UV,0,17.28682557
#282,1,No UV,0,17.28707523
#258,1,No UV,0,17.28907091
#970,1,No UV,0,17.28988087
#303,1,No UV,0,17.29174828
#258,1,No UV,0,17.29205928
#258,1,No UV,0,17.29205928
#009,1,No UV,0,17.2961582
#317,1,No UV,0,17.297398
#258,1,No UV,0,17.29925571
#282,1,No UV,1,17.30247008
#131,1,No UV,0,17.30327255
#009,1,No UV,0,17.30351938
#289,1,No UV,0,17.30351938
#006,1,No UV,0,17.30487616
#131,1,No UV,0,17.306478
#970,1,No UV,0,17.307832
#974,1,No UV,1,17.307832
#003,1,No UV,0,17.30844704
#282,1,No UV,0,17.30875446
#291,1,No UV,0,17.30893888
#970,1,No UV,0,17.30955345
#970,1,No UV,0,17.31102734
#303,1,No UV,0,17.31231576
#289,1,No UV,0,17.31378684
#281,1,No UV,0,17.31433811
#282,1,No UV,0,17.31439934
#263,1,No UV,0,17.31709128
#970,1,No UV,0,17.31764129
#317,1,No UV,0,17.31916798
#131,1,No UV,0,17.3194121
#131,1,No UV,0,17.3211198
#974,1,No UV,0,17.32227744
#006,1,No UV,0,17.32246014
#970,1,No UV,0,17.323495
#970,1,No UV,0,17.32392091
#317,1,No UV,0,17.32458994
#258,1,No UV,0,17.3261093
#317,1,No UV,1,17.32695944
#263,1,No UV,0,17.32756638
#974,1,No UV,1,17.32841567
#289,1,No UV,0,17.33126319
#303,1,No UV,0,17.33386346
#289,1,No UV,0,17.33808646
#009,1,No UV,0,17.33838763
#263,1,No UV,0,17.33880916
#974,1,No UV,0,17.33923057
#003,1,No UV,0,17.33941114
#317,1,No UV,0,17.33983237
#970,1,No UV,0,17.34181653
#263,1,No UV,0,17.3419367
#317,1,No UV,0,17.34331787
#263,1,No UV,0,17.34445784
#974,1,No UV,0,17.3452373
#263,1,No UV,0,17.34691472
#022,1,No UV,0,17.34876958
#974,1,No UV,0,17.34882937
#258,1,No UV,0,17.35014423
#258,1,No UV,0,17.35253181
#289,1,No UV,0,17.35324731
#303,1,No UV,1,17.35431991
#317,1,No UV,0,17.35574879
#970,1,No UV,0,17.35580829
#258,1,No UV,0,17.35664112
#263,1,No UV,0,17.35693844
#006,1,No UV,0,17.35765177
#289,1,No UV,0,17.35788946
#317,1,No UV,0,17.35949289
#258,1,No UV,0,17.36008629
#009,1,No UV,0,17.36038291
#006,1,No UV,0,17.36263517
#317,1,No UV,1,17.3664796
#291,1,No UV,0,17.36736533
#022,1,No UV,0,17.36937095
#303,1,No UV,0,17.36996031
#258,1,No UV,0,17.37019599
#970,1,No UV,0,17.3713738
#006,1,No UV,0,17.37255064
#281,1,No UV,0,17.3737853
#263,1,No UV,0,17.37507762
#289,1,No UV,0,17.37554726
#263,1,No UV,0,17.37601676
#970,1,No UV,0,17.37672071
#263,1,No UV,0,17.37677936
#282,1,No UV,0,17.37812759
#009,1,No UV,0,17.38251526
#970,1,No UV,0,17.38409156
#022,1,No UV,0,17.38438328
#970,1,No UV,0,17.38502485
#006,1,No UV,0,17.38718078
#291,1,No UV,0,17.3879957
#289,1,No UV,0,17.38956603
#974,1,No UV,0,17.3904377
#263,1,No UV,0,17.3915991
#022,1,No UV,0,17.3918893
#258,1,No UV,0,17.39270157
#289,1,No UV,0,17.39322349
#003,1,No UV,0,17.3934554
#009,1,No UV,0,17.3934554
#022,1,No UV,0,17.39362931
#006,1,No UV,0,17.39935648
#006,1,No UV,0,17.40270126
#974,1,No UV,0,17.40270126
#282,1,No UV,0,17.40333474
#006,1,No UV,0,17.40339231
#263,1,No UV,0,17.40350746
#258,1,No UV,0,17.40356502
#263,1,No UV,0,17.40356502
#003,1,No UV,0,17.40391039
#006,1,No UV,0,17.40483095
#970,1,No UV,0,17.40500349
#006,1,No UV,0,17.40598083
#131,1,No UV,0,17.40735947
#022,1,No UV,0,17.40908093
#022,1,No UV,1,17.40936764
#022,1,No UV,0,17.4099982
#263,1,No UV,0,17.41062849
#303,1,No UV,0,17.41085761
#258,1,No UV,0,17.41331843
#009,1,No UV,0,17.41366146
#291,1,No UV,0,17.42181311
#263,1,No UV,0,17.42221096
#303,1,No UV,0,17.42294954
#317,1,No UV,0,17.42527642
#009,1,No UV,0,17.42550323
#003,1,No UV,0,17.42641012
#003,1,No UV,0,17.42692
#263,1,No UV,0,17.42714655
#258,1,No UV,0,17.42725982
#258,1,No UV,0,17.42912738
#258,1,No UV,0,17.42957976
#970,1,No UV,0,17.43014504
#289,1,No UV,0,17.43336288
#317,1,No UV,0,17.43347566
#258,1,No UV,0,17.43392668
#022,1,No UV,0,17.4353352
#303,1,No UV,0,17.43578564
#974,1,No UV,0,17.43601081
#282,1,No UV,0,17.43640476
#291,1,No UV,0,17.43679861
#282,1,No UV,0,17.43865388
#006,1,No UV,0,17.4398894
#281,1,No UV,0,17.44050676
#258,1,No UV,0,17.44073119
#131,1,No UV,0,17.44554802
#303,1,No UV,1,17.44610708
#263,1,No UV,0,17.44700111
#263,1,No UV,0,17.44744792
#022,1,No UV,0,17.44767128
#303,1,No UV,1,17.44917801
#974,1,No UV,0,17.45090602
#282,1,No UV,0,17.45713197
#291,1,No UV,0,17.45879509
#258,1,No UV,0,17.4601242
#022,1,No UV,0,17.46040094
#006,1,No UV,0,17.46089895
#303,1,No UV,0,17.46150739
#974,1,No UV,0,17.46178387
#291,1,No UV,0,17.46206029
#317,1,No UV,0,17.46266824
#974,1,No UV,0,17.46299974
#263,1,No UV,0,17.4642146
#009,1,No UV,0,17.46840352
#974,1,No UV,0,17.46928385
#131,1,No UV,0,17.46939385
#009,1,No UV,0,17.4741709
#009,1,No UV,0,17.47433534
#258,1,No UV,0,17.47811239
#022,1,No UV,0,17.4801337
#022,1,No UV,0,17.48149785
#974,1,No UV,0,17.48204315
#003,1,No UV,0,17.48492979
#006,1,No UV,0,17.48503861
#258,1,No UV,0,17.48694158
#006,1,No UV,0,17.48705024
#974,1,No UV,0,17.48846215
#009,1,No UV,0,17.49176928
#291,1,No UV,0,17.49479867
#258,1,No UV,0,17.49571705
#970,1,No UV,0,17.49587906
#970,1,No UV,0,17.49620302
#258,1,No UV,0,17.49636497
#281,1,No UV,0,17.49792957
#317,1,No UV,0,17.49852259
#009,1,No UV,0,17.50062318
#263,1,No UV,0,17.50169921
#131,1,No UV,0,17.5019681
#003,1,No UV,0,17.50336548
#263,1,No UV,0,17.50427843
#974,1,No UV,0,17.50572721
#003,1,No UV,1,17.50631704
#009,1,No UV,0,17.50824571
#303,1,No UV,0,17.50985096
#282,1,No UV,0,17.51054602
#006,1,No UV,0,17.5117215
#009,1,No UV,0,17.51193513
#317,1,No UV,0,17.51262918
#282,1,No UV,0,17.5184886
#263,1,No UV,0,17.51907324
#970,1,No UV,0,17.5195514
#970,1,No UV,0,17.52077265
#317,1,No UV,0,17.52093187
#003,1,No UV,0,17.52109107
#006,1,No UV,0,17.52151552
#317,1,No UV,0,17.52342398
#009,1,No UV,0,17.52352994
#003,1,No UV,0,17.52363588
#281,1,No UV,0,17.52559444
#317,1,No UV,0,17.52718052
#263,1,No UV,0,17.52871207
#003,1,No UV,0,17.52950362
#009,1,No UV,0,17.52976737
#022,1,No UV,0,17.53008381
#263,1,No UV,1,17.53061105
#009,1,No UV,0,17.53382307
#291,1,No UV,0,17.53382307
#974,1,No UV,0,17.53403344
#281,1,No UV,0,17.53471695
#282,1,No UV,0,17.53487463
#003,1,No UV,0,17.53576786
#258,1,No UV,0,17.53949244
#289,1,No UV,0,17.53980675
#263,1,No UV,0,17.5399115
#317,1,No UV,0,17.54231879
#282,1,No UV,0,17.5431029
#291,1,No UV,0,17.54378213
#317,1,No UV,0,17.54461765
#289,1,No UV,0,17.5451918
#258,1,No UV,1,17.5454527
#258,1,No UV,0,17.54811118
#281,1,No UV,0,17.5494646
#263,1,No UV,0,17.55029684
#263,1,No UV,0,17.55123255
#006,1,No UV,1,17.55206377
#003,1,No UV,0,17.55605736
#263,1,No UV,0,17.55652342
#022,1,No UV,0,17.55693757
#974,1,No UV,0,17.55771378
#974,1,No UV,0,17.56060796
#291,1,No UV,0,17.56329022
#282,1,No UV,0,17.56432053
#974,1,No UV,0,17.56447502
#009,1,No UV,0,17.5678181
#003,1,No UV,0,17.57017931
#317,1,No UV,0,17.57151219
#282,1,No UV,0,17.57376504
#282,1,No UV,0,17.57616762
#282,1,No UV,0,17.57693356
#281,1,No UV,0,17.57759704
#009,1,No UV,0,17.57907602
#131,1,No UV,1,17.58045164
#263,1,No UV,0,17.58045164
#258,1,No UV,0,17.58385957
#258,1,No UV,0,17.58589031
#974,1,No UV,0,17.58675252
#317,1,No UV,0,17.58994326
#303,1,No UV,0,17.59231906
#974,1,No UV,0,17.59388395
#263,1,No UV,0,17.59610216
#258,1,No UV,0,17.59892042
#009,1,No UV,0,17.59922205
#258,1,No UV,0,17.60032748
#970,1,No UV,0,17.60032748
#131,1,No UV,0,17.60353849
#003,1,No UV,0,17.60413976
#291,1,No UV,0,17.60919053
#258,1,No UV,0,17.60963975
#258,1,No UV,0,17.61058762
#003,1,No UV,1,17.61273052
#974,1,No UV,0,17.61472107
#258,1,No UV,0,17.61675853
#131,1,No UV,1,17.61834674
#263,1,No UV,0,17.61844595
#317,1,No UV,0,17.61864434
#003,1,No UV,0,17.61914019
#258,1,No UV,0,17.61958632
#970,1,No UV,0,17.62023048
#258,1,No UV,0,17.62062674
#303,1,No UV,0,17.62122093
#006,1,No UV,0,17.62250751
#317,1,No UV,0,17.62394118
#009,1,No UV,0,17.62591633
#303,1,No UV,0,17.62670563
#263,1,No UV,0,17.62936634
#258,1,No UV,0,17.63108825
#131,1,No UV,0,17.63118659
#970,1,No UV,0,17.63202215
#263,1,No UV,0,17.63270989
#258,1,No UV,0,17.6337409
#263,1,No UV,0,17.63526151
#131,1,No UV,0,17.63540858
#282,1,No UV,0,17.63604572
#974,1,No UV,0,17.6362417
#970,1,No UV,1,17.63731915
#258,1,No UV,0,17.63780863
#974,1,No UV,0,17.63927607
#263,1,No UV,0,17.6417185
#970,1,No UV,0,17.64181612
#289,1,No UV,0,17.64210891
#970,1,No UV,0,17.64220649
#009,1,No UV,0,17.64274309
#291,1,No UV,0,17.64401063
#303,1,No UV,0,17.64566649
#131,1,No UV,0,17.64576383
#009,1,No UV,0,17.64698009
#009,1,No UV,0,17.64761213
#970,1,No UV,0,17.64766074
#258,1,No UV,0,17.64974932
#970,1,No UV,0,17.64994345
#006,1,No UV,0,17.65013755
#282,1,No UV,0,17.65372382
#009,1,No UV,0,17.65464318
#317,1,No UV,0,17.65551361
#303,1,No UV,1,17.65561029
#263,1,No UV,0,17.66159199
#263,1,No UV,0,17.66183266
#282,1,No UV,0,17.66274687
#970,1,No UV,0,17.66639793
#291,1,No UV,0,17.67157043
#282,1,No UV,0,17.67314723
#291,1,No UV,0,17.67381565
#131,1,No UV,0,17.6749608
#009,1,No UV,0,17.67701025
#003,1,No UV,0,17.67758167
#131,1,No UV,1,17.67762928
#009,1,No UV,1,17.67839079
#282,1,No UV,0,17.68162277
#006,1,No UV,0,17.68209745
#009,1,No UV,0,17.68347314
#303,1,No UV,0,17.68498962
#258,1,No UV,0,17.68555789
#131,1,No UV,0,17.68574726
#258,1,No UV,0,17.68640987
#003,1,No UV,0,17.68849039
#970,1,No UV,1,17.68976558
#291,1,No UV,0,17.69085097
#289,1,No UV,0,17.69151125
#006,1,No UV,0,17.69188841
#258,1,No UV,0,17.69480808
#289,1,No UV,0,17.69518438
#006,1,No UV,0,17.69551357
#263,1,No UV,0,17.69593669
#974,1,No UV,0,17.69819127
#263,1,No UV,0,17.70025488
#258,1,No UV,0,17.7038591
#282,1,No UV,0,17.70423305
#317,1,No UV,0,17.70456018
#003,1,No UV,0,17.7051675
#289,1,No UV,0,17.70521421
#289,1,No UV,0,17.70554111
#258,1,No UV,0,17.70694129
#009,1,No UV,0,17.70764087
#003,1,No UV,0,17.70768749
#291,1,No UV,1,17.70959788
#006,1,No UV,0,17.71327177
#289,1,No UV,0,17.71647296
#263,1,No UV,0,17.72040672
#289,1,No UV,0,17.72063779
#003,1,No UV,0,17.72303866
#303,1,No UV,0,17.72345379
#131,1,No UV,0,17.72571186
#003,1,No UV,1,17.72819625
#258,1,No UV,0,17.72833415
#303,1,No UV,0,17.73319804
#258,1,No UV,0,17.73448011
#263,1,No UV,0,17.73498347
#258,1,No UV,0,17.73512072
#022,1,No UV,0,17.73516647
#303,1,No UV,0,17.73895841
#303,1,No UV,0,17.74105568
#022,1,No UV,0,17.74173892
#258,1,No UV,0,17.74474131
#317,1,No UV,0,17.74537738
#003,1,No UV,0,17.74769212
#281,1,No UV,1,17.74778282
#974,1,No UV,0,17.74932382
#291,1,No UV,0,17.75013898
#258,1,No UV,0,17.75018425
#022,1,No UV,0,17.75068216
#317,1,No UV,0,17.7511799
#003,1,No UV,0,17.75330467
#974,1,No UV,0,17.75511052
#263,1,No UV,0,17.75619295
#291,1,No UV,0,17.75677892
#009,1,No UV,0,17.75808524
#258,1,No UV,0,17.75822031
#291,1,No UV,0,17.75880546
#974,1,No UV,0,17.75934539
#281,1,No UV,0,17.76123356
#258,1,No UV,0,17.76697278
#009,1,No UV,0,17.76804635
#263,1,No UV,0,17.76835933
#022,1,No UV,0,17.76947653
#317,1,No UV,0,17.76947653
#289,1,No UV,0,17.77014644
#263,1,No UV,0,17.77157454
#303,1,No UV,0,17.77206513
#258,1,No UV,0,17.77415938
#258,1,No UV,0,17.77607274
#022,1,No UV,0,17.7766507
#022,1,No UV,0,17.77736171
#974,1,No UV,0,17.7796701
#282,1,No UV,0,17.78055696
#009,1,No UV,0,17.78139896
#317,1,No UV,0,17.78789691
#970,1,No UV,0,17.79265232
#258,1,No UV,0,17.79357517
